"cnpj","nome_coop","naturezaJuridica","classe","situacao","regimeEspecial","logradouro","complemento","bairro","municipio","uf","cep","endereco_eletronico","email","telefone_ddd","telefone_numero","segmento_prudencial","ato_presi","nome_Liquidante","filiacao","filiacao_central"
7946216,"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SICOOB UNIÃO SUDESTE","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"AV D  PEDRO II  394","","JARDIM","SANTO ANDRE","SP","09080000","www.sicoob.com.br/web/sicoobgrandeabc","gerencia@crediacisa.com.br",NA,NA,"S5",NA,NA,NA,NA
1259518,"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SICOOB UNIMAIS CENTRO LESTE PAULISTA - SICOOB UNIMAIS CENTRO LESTE PAULISTA","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"AV 09 N 783","","CENTRO","RIO CLARO","SP","13500360","http://www.sicoobunimais.com.br/coop/centro-leste-paulista","fernando@unicredrioclaro.com.br",NA,NA,"S5",NA,NA,NA,NA
26526166,"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL MARANHENSE - SICOOB SUL MARANHENSE","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"RUA NEMEZIA SANTIAGO PEREIRA  165","","FATIMA","BALSAS","MA","65800000","","",NA,NA,"S5",NA,NA,NA,NA
4876393,"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO TRÊS FRONTEIRAS - SICOOB TRÊS FRONTEIRAS","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"RUA PADRE MONTOYA  490","1   ANDAR","CENTRO","FOZ DO IGUACU","PR","85851040","www.sicoob.com.br","credioeste@credioeste.com.br",NA,NA,"S5",NA,NA,NA,NA
1703620,"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO UNIÃO DO CENTRO OESTE DE MINAS LTDA - SICOOB CREDESP","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"RUA FAUSTINO TEIXEIRA 60","","CENTRO","BOM DESPACHO","MG","35630040","www.sicoobcredesp.com.br","contabilidade@credesp.coop.br",NA,NA,"S5",NA,NA,NA,NA
8742188,"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO UNIÃO E NEGÓCIOS - SICOOB INTEGRAÇÃO","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"AVENIDA CARMINDO DE CAMPOS  N  727","PISO SUPERIOR   UAD","JARDIM CALIFORNIA","CUIABA","MT","78070395","","sicoobintegracao@sicoobmtms.coop.br",NA,NA,"S5",NA,NA,NA,NA
41669227,"COOPERATIVA DE CRÉDITO DE PRODUTORES RURAIS E DE LIVRE ADMISSÃO DO TRIÂNGULO LTDA    SICOOB CREDITRIL","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"AV  MARCIANO DE AVILA  1066","","BOM JESUS","UBERLANDIA","MG","38400752","www.sicoobcreditril.com.br","sicoobcreditril@sicoobcreditril.com.br",NA,NA,"S5",NA,NA,NA,NA
2448839,"COOPERATIVA DE CRÉDITO DE RIO RUFINO - SICOOB CREDIUNIÃO","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"RUA JOSE SERAFIM DOS SANTOS  54","CASA","CENTRO","RIO RUFINO","SC","88658000","","credirf@twc.com.br",NA,NA,"S5",NA,NA,NA,NA
1374196,"COOPERATIVA DE CRÉDITO DE SÃO FRANCISCO DE SALES LTDA. - SICOOB CREDISALES","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"AVENIDA 06","2714","CENTRO","SAO FRANCISCO DE SALES","MG","38260000","www.sicoob.com.br      cooperativa 3167","sfsales316700@sicoobcrediminas.com.br",NA,NA,"S5",NA,NA,NA,NA
10548608,"COOPERATIVA DE CRÉDITO DE SERVIDORES DA UESC - UESCOOP","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"RODOVIA ILHEUS ITABUNA  KM 16","CAMPUS DA UNIVERSIDADE ESTADUAL DE SANTA CRUZ","SALOBRINHO","ILHEUS","BA","45662900","www.uesc.br/uescoop","uescoop@uesc.br",NA,NA,"S5",NA,NA,NA,NA
42880617,"COOPERATIVA DE CRÉDITO DE TIROS E MATUTINA LTDA.- SICOOB CREDITIROS","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"PRACA SANTO ANTONIO","16","CENTRO","TIROS","MG","38880000","","tiros317600@sicoobcrediminas.com.br",NA,NA,"S5",NA,NA,NA,NA
71238232,"COOPERATIVA DE CRÉDITO DO CENTRO SUL MINEIRO LTDA. - SICOOB CENTRO SUL MINEIRO","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"RUA LUIS ALVES","134","CENTRO","CARMOPOLIS DE MINAS","MG","35534000","","carmominas310900@sicoobcrediminas.com.br",NA,NA,"S5",NA,NA,NA,NA
1187961,"COOPERATIVA DE CRÉDITO DO DISTRITO FEDERAL E ENTORNO LTDA","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"Q SIA QUADRA 04 BLOCO C LOJA 36","","SIA","BRASILIA","DF","71200045","www.sicoob4155.com.br","credibrasilia@credibrasilia.com.br",NA,NA,"S5",NA,NA,NA,NA
3461243,"COOPERATIVA DE CRÉDITO DO NORTE CATARINENSE - ACREDICOOP","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"RUA ALEXANDRE DOHLER, N. 277","TÉRREO","CENTRO","JOINVILLE","SC","89201260","https://www.acredi.coop.br/","creditextil@creditextil.coop.br",NA,NA,"S5",NA,NA,NA,NA
81011686,"COOPERATIVA DE CRÉDITO DO NORTE CATARINENSE E SUL PARANAENSE - SICOOB CREDINORTE","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"AV  FREDERICO HEYSE  356","","CENTRO I BAIXADA","MAFRA","SC","89300000","www.credinorte.com.br","credinorte@credinorte.com.br",NA,NA,"S5",NA,NA,NA,NA
698609,"COOPERATIVA DE CRÉDITO DO NORTE E NOROESTE DE MINAS GERAIS LTDA. - SICOOB CREDIGERAIS","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"AVENIDA DEPUTADO QUINTINO VARGAS  434","","CENTRO","PARACATU","MG","38600212","www.sicoobcredigerais.com.br","crediparnor@crediparnor.com.br",NA,NA,"S5",NA,NA,NA,NA
4138455,"COOPERATIVA DE CRÉDITO DO RIO GRANDE DO NORTE - SICOOB RIO GRANDE DO NORTE","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"AV SENADOR SALGADO FILHO  N- 3000","BLOCO REITORIA","LAGOA NOVA","NATAL","RN","59078900","","credsuper@digi.com.br",NA,NA,"S5",NA,NA,NA,NA
2282165,"COOPERATIVA DE CRÉDITO DO SUDOESTE BAIANO LTDA - SICOOB CREDICONQUISTA","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"RUA FRANCISCO SANTOS  157","","CENTRO","VITORIA DA CONQUISTA","BA","45000375","www.crediconquista.com.br","email@crediconquista.com.br",NA,NA,"S5",NA,NA,NA,NA
10348181,"COOPERATIVA DE CRÉDITO DO VALE DO ITAJAÍ E LITORAL CATARINENSE - SICREDI VALE LITORAL SC","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"RUA 452, 81","ESQUINA MARGINAL OESTE","LEOPOLDO ZARLING","ITAPEMA","SC","88220000","","",NA,NA,"S4",NA,NA,NA,NA
2883398,"COOPERATIVA DE CRÉDITO DO VALE DO ITAJAÍ E VALE DO ITAPOCÚ - SICOOB MULTICREDI","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"RUA SEBASTIAO CRUZ  38","","JARDIM BLUMENAU","BLUMENAU","SC","89010340","www.multicredi.coop.br","crediodontobnu@terra.com.br",NA,NA,"S5",NA,NA,NA,NA
4237413,"COOPERATIVA DE CRÉDITO DO VALE DO SÃO FRANCISCO - SICREDI VALE DO SÃO FRANCISCO","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"RUA PRESIDENTE DUTRA  61","","CENTRO","PETROLINA","PE","56304230","www.sicredinne.com.br/valedosaofrancisco/","unisfran@uol.com.br",NA,NA,"S5",NA,NA,NA,NA
86791837,"COOPERATIVA DE CRÉDITO DO VALE DOS PINHAIS - SICOOB VALE DOS PINHAIS","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"CARLOS SPERANCA N  100","","CENTRO","CACADOR","SC","89500085","www.sicoobcdr.com.br","sicoobcacador@conection.com.br",NA,NA,"S5",NA,NA,NA,NA
82133182,"COOPERATIVA DE CRÉDITO DO VALE EUROPEU - SICOOB EURO VALE","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"RUA MARECHAL FLORIANO PEIXOTO  N 13","","CENTRO","TIMBO","SC","89120000","www.sicoobsc.com.br/eurovale","sicoob@crediperola.com.br",NA,NA,"S5",NA,NA,NA,NA
3422007,"COOPERATIVA DE CRÉDITO DOS BANCÁRIOS DE SÃO PAULO E MUNICÍPIOS LIMÍTROFES","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"RUA SAO BENTO  365","18  ANDAR","CENTRO","SAO PAULO","SP","01011100","www.bancredi.com.br","julio.garcia@bancredi.com.br",NA,NA,"S5",NA,NA,NA,NA
2217068,"COOPERATIVA DE CRÉDITO DOS CONTADORES, ADMINISTRADORES DE EMPRESAS, ECONOMISTAS E CORRETORES DE SEGUROS LTDA. - SICOOB CREDITABIL","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"RUA ESPIRITO SANTO  505","ANDAR 3","CENTRO","BELO HORIZONTE","MG","30160927","www.sicoobcreditabil.com.br","creditabil@creditabil.com.br",NA,NA,"S5",NA,NA,NA,NA
8931800,"COOPERATIVA DE CRÉDITO DOS EMPREGADOS DA CBA ITAPISSUMA E EMPREGADOS DE EMPRESAS PRESTADORA DE SERVIÇOS INDUSTRIAIS, NO ESTADO DE PERNAMBUCO - CREDCOOPE","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"RODOVIA PE 35  KM 3","","ZONA RURAL","ITAPISSUMA","PE","53700000","https://www.credcoope.com.br/","credialcoa@alcoa.com.br",NA,NA,"S5",NA,NA,NA,NA
19495266,"COOPERATIVA DE CRÉDITO DOS EMPREGADOS DA COMPANHIA INDUSTRIAL CATAGUASES E DA BAUMINAS LTDA. - COOPECIC","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"RUA MAJOR VIEIRA  300  SALA 15","EDIFICIO TERCEIRO MILENIO","CENTRO","CATAGUASES","MG","36770060","","coopecic@coopecic.com.br",NA,NA,"S5",NA,NA,NA,NA
62605290,"COOPERATIVA DE CRÉDITO DOS EMPREGADOS DAS EMPRESAS DO GRUPO INDORAMA NO BRASIL","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"RUA SANTA CATARINA, 14","SALA 26","CENTRO","POCOS DE CALDAS","MG","37701748","","cooperativa.creditopc@gruppomg.com.br",NA,NA,"S5",NA,NA,NA,NA
43730498,"COOPERATIVA DE CRÉDITO DOS EMPREGADOS DE ELEVADORES ATLAS","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"AV DO ESTADO  6116","","CAMBUCI","SAO PAULO","SP","01516900","www.cooperativaatlas.com.br","monay.duarte@br.schindler.com",NA,NA,"S5",NA,NA,NA,NA
57996878,"COOPERATIVA DE CRÉDITO DOS EMPREGADOS DO GRUPO AKZO NOBEL BRASIL - COOP AKZONOBEL","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"AV PAPA JOAO XXIII, 2100","","SERTAOZINHO","MAUA","SP","09370901","www.fncc.com.br","",NA,NA,"S5",NA,NA,NA,NA
29985421,"COOPERATIVA DE CRÉDITO DOS EMPREGADOS DO GRUPO NEFFA E DEMAIS ESTABELECIMENTOS DO SETOR DE ALIMENTOS DA GRANDE VITÓRIA.","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"RUA MARIA HELENA MURAD NEFFA  95","SALA 01","CENTRO","VITORIA","ES","29010280","www.credneffa.com.br","credneffa@ig.com.br",NA,NA,"S5",NA,NA,NA,NA
64293582,"COOPERATIVA DE CRÉDITO DOS EMPREGADOS DO GRUPO VALLOUREC NO BRASIL - COOVALL LTDA.","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"AVENIDA OLINTO MEIRELES","65","DAS INDÚSTRIAS I","BELO HORIZONTE","MG","30610822","","coomann@vmtubes.com.br",NA,NA,"S5",NA,NA,NA,NA
10808037,"COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS DE MANAUS - SICOOB CREDEMPRESAS-AM","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"RUA SAO LUIS  555","ANEXO A FEDERACAO DO COMERCIO DO ESTADO DO AMAZONA","ADRIANOPOLIS","MANAUS","AM","69057250","","",NA,NA,"S5",NA,NA,NA,NA
8075352,"COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS E EMPREGADOS DOS TRANSPORTES E CORREIOS DO SUL DO BRASIL - TRANSPOCRED","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"RUA CORONEL PEDRO DEMORO, N. 1595","","BALNEARIO","FLORIANOPOLIS","SC","88075301","www.transpocred.coop.br","transpocred@transpocred.coop.br",NA,NA,"S5",NA,NA,NA,NA
44746352,"COOPERATIVA DE CRÉDITO DOS FORNECEDORES DE CANA DE BARRA BONITA E REGIÃO","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"RUA MAJOR POMPEU 409","","CENTRO","BARRA BONITA","SP","17340000","","coopercred@coopercred.speedycorp.com.br",NA,NA,"S5",NA,NA,NA,NA
11356599,"COOPERATIVA DE CRÉDITO DOS FUNCIONÁRIOS DA PERPART, DO IPA E DA ADAGRO - COOPEMATER","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"RUA DR  JOAO LACERDA  395","","CORDEIRO","RECIFE","PE","50711280","http://www.coopemater.com.br","contato@coopemater.com.br",NA,NA,"S5",NA,NA,NA,NA
3657230,"COOPERATIVA DE CRÉDITO DOS FUNCIONÁRIOS DO GRUPO PPG","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"ROD  ANHANGUERA KM 106 5","PREDIO 9000","JARDIM SAO JUDAS","SUMARE","SP","13180480","","iribeiro@ppg.com",NA,NA,"S5",NA,NA,NA,NA
84156470,"COOPERATIVA DE CRÉDITO DOS INTEGRANTES DO MINISTÉRIO PÚBLICO E DO PODER JUDICIÁRIO NOS ESTADOS DO AMAPÁ E CEARÁ E LIVRE ADMISSÃO NO ESTADO DO PARÁ - SICOOB COIMPPA","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"RUA JOAO DIOGO  08","","CIDADE VELHA","BELEM","PA","66015165","www.sicoobunicoob.com.br/minha-cooperativa/sicoob-coimppa/","sicoob@coimppa.com.br",NA,NA,"S5",NA,NA,NA,NA
3519240,"COOPERATIVA DE CRÉDITO DOS INTEGRANTES DO PODER JUDICIÁRIO E DO MINISTÉRIO PÚBLICO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB JUS-MP","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"RUA TIMBIRAS  2928","6  ANDAR","BARRO PRETO","BELO HORIZONTE","MG","30140062","www.sicoobjusmp.com.br","mpcred@mpcred.com.br",NA,NA,"S5",NA,NA,NA,NA
5040680,"COOPERATIVA DE CRÉDITO DOS MAGISTRADOS DO ESTADO DO RIO DE JANEIRO LTDA. - MAGICREDI-RJ","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"RUA ERASMO BRAGA, 227","GRUPO 809","CENTRO","RIO DE JANEIRO","RJ","20020000","","magicredi.rj@magicredi.com.br",NA,NA,"S5",NA,NA,NA,NA
9552111,"COOPERATIVA DE CRÉDITO DOS MAGISTRADOS, SERVIDORES DA JUSTIÇA DO ESTADO DE GOIÁS E EMPREGADOS DA CELG LTDA.","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"RUA 72","N  234","JARDIM GOIAS","GOIANIA","GO","74805480","www.sicoobjuriscredcelg.com.br","juriscred@sicoobjuriscred.com.br",NA,NA,"S5",NA,NA,NA,NA
5740092,"COOPERATIVA DE CRÉDITO DOS METALÚRGICOS DO ABC - CREDABC","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"RUA JOAO BASSO  231","","CENTRO","SAO BERNARDO DO CAMPO","SP","09721100","","credabc@smabc.org.br",NA,NA,"S5",NA,NA,NA,NA
8143326,"COOPERATIVA DE CRÉDITO DOS MÉDICOS E PROFISSIONAIS DE SAÚDE DE SÃO LUÍS - SICREDI SÃO LUÍS","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"AV  DANIEL DE LA TOUCHE  987","SUC 317E  SHOPPING DA ILHA","COHAMA","SAO LUIS","MA","65074115","www.sicredi.com.br/saoluis/","unicred@unicredsaoluis.com.br",NA,NA,"S5",NA,NA,NA,NA
71884498,"COOPERATIVA DE CRÉDITO DOS MÉDICOS, DENTISTAS, PROFISSIONAIS DA ÁREA DE SAÚDE E DE LIVRE ADMISSÃO DO ESTADO DE SÃO PAULO LTDA. - UNICRED DO ESTADO DE SÃO PAULO","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"AVENIDA BARAO DE ITAPURA  950","7  ANDAR","GUANABARA","CAMPINAS","SP","13020431","http://www.unicred-campinas.com.br","cooperativa@unicred-campinas.com.br",NA,NA,"S5",NA,NA,NA,NA
36900256,"COOPERATIVA DE CRÉDITO DOS MÉDICOS, PROFISSIONAIS DA SAÚDE E EMPRESÁRIOS DE MATO GROSSO","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"RUA BARAO DE MELGACO","2754  SALA 16  ED  WORK TOWER","CENTRO","CUIABA","MT","78020800","www.unicred.com.br/matogrosso","unicred@unicred-mt.com.br",NA,NA,"S5",NA,NA,NA,NA
2602922,"COOPERATIVA DE CRÉDITO DOS MÉDICOS, SERVIDORES PÚBLICOS E EMPRESÁRIOS DO NORDESTE LTDA - UNICRED DO NORDESTE","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"RUA  DR SABINO SILVA  396","","CENTRO","FEIRA DE SANTANA","BA","44001264","www.unicred.com.br/bahia","ucmg0024@unicredmg.com.br",NA,NA,"S5",NA,NA,NA,NA
71418784,"COOPERATIVA DE CRÉDITO DOS MÉDICOS, TÉCNICOS E DEMAIS PROFISSIONAIS DA SAÚDE DO SUL DE MINAS LTDA., UNICRED SUL DE MINAS","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"RUA DR  JOSE RESENDE PINTO 135","","VILA PINTO","VARGINHA","MG","37010590","www.unicredmg.com.br","ucmg0003@unicredmg.com.br",NA,NA,"S5",NA,NA,NA,NA
70937271,"COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA ÁREA DA SAÚDE E DE LIVRE ADMISSÃO LTDA - UNICRED ALIANÇA","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"AV  JOAO PINHEIRO  690","","CENTRO","UBERLANDIA","MG","38400126","www.unicred.com.br","ucmg0008@unicredmg.com.br",NA,NA,"S5",NA,NA,NA,NA
71432926,"COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DE SAÚDE E DE LIVRE ADMISSÃO DO TRIÂNGULO MINEIRO E SUL DE MINAS LTDA. - UNICRED PROGRESSO","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"RUA ALAOR PRATA  294","1  ANDAR","CENTRO","UBERABA","MG","38015010","www.unicredmg.com.br","unicred0005@unicredmg.com.br",NA,NA,"S5",NA,NA,NA,NA
5979692,"COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DOS CREAS E DEMAIS ÁREAS TECNOLÓGICAS - CREDCREA","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"RUA HERMANN BLUMENAU, N. 215","","CENTRO","FLORIANOPOLIS","SC","88020020","www.credcrea.coop.br","credcrea@credcrea.coop.br",NA,NA,"S5",NA,NA,NA,NA
3102185,"COOPERATIVA DE CRÉDITO DOS SERVIDORES DA UNIÃO, EMPRESÁRIOS, PROFISSIONAIS AUTÔNOMOS E LIBERAIS - SICOOB CENTRO NORDESTE","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"RUA DAS TRINCHEIRAS 104","","CENTRO","JOAO PESSOA","PB","58011000","","pb@federalcred.com.br",NA,NA,"S5",NA,NA,NA,NA
21797311,"COOPERATIVA DE CRÉDITO DOS SERVIDORES DOS PODERES LEGISLATIVOS DO ESTADO DE MINAS GERAIS E DO SEU ÓRGÃO AUXILIAR E DE LIVRE ADMISSÃO LTDA. - SICOOB COFAL","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"RUA MATIAS CARDOSO 155 3 E 4 ANDARES","","SANTO AGOSTINHO","BELO HORIZONTE","MG","30170050","www.sicoobcofal.com.br","gerencia@cofalmg.com.br",NA,NA,"S5",NA,NA,NA,NA
3269540,"COOPERATIVA DE CRÉDITO DOS SERVIDORES MILITARES, POLÍCIA CIVIL E DA SECRETARIA DE EDUCAÇÃO DO ESTADO DE MINAS GERAIS LTDA - SICOOB COOPEMG","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"RUA DIABASE  295 A","","PRADO","BELO HORIZONTE","MG","30411060","www.coopemg.com.br","coopemg@coopemg.com.br",NA,NA,"S5",NA,NA,NA,NA
1235921,"COOPERATIVA DE CRÉDITO DOS SERVIDORES PÚBLICOS MUNICIPAIS DA GRANDE VITÓRIA/ES","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"AVENIDA MARECHAL MASCARENHAS DE MORAES, 2809","CASA 1- PAVIMENTO","BENTO FERREIRA","VITORIA","ES","29050625","www.sicres.coop.br","coopmetro@coopmetro.coop.br",NA,NA,"S5",NA,NA,NA,NA
20833976,"COOPERATIVA DE CRÉDITO DOS SERVIDORES PÚBLICOS MUNICIPAIS DE TIMÓTEO LTDA. - COOPERTIM","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"AV. ACESITA, 3301","","SAO JOSE","TIMOTEO","MG","35182452","","copertim@uai.com.br",NA,NA,"S5",NA,NA,NA,NA
4321309,"COOPERATIVA DE CRÉDITO DOS SERVIDORES PÚBLICOS NO ESTADO DA BAHIA LTDA. - SICOOB CRED EXECUTIVO","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"AV  LUIZ VIANA FILHO   260","PREDIO DA SEFAZ     CENTRO ADMINISTRATIVO DA BAHIA","PARALELA","SALVADOR","BA","41730101","","cooperfisco@cooperfisco.com.br",NA,NA,"S5",NA,NA,NA,NA
3047549,"COOPERATIVA DE CRÉDITO E CAPTAÇÃO SICOOB UNICIDADES","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"RUA 05 QUADRA G LOTE 01","ESQUINA COM ALAMEDA BARRINHA","JARDIM BRASILIA","RIO VERDE","GO","75906250","https://www.sicoob.com.br/web/sicoobunicidades","sulgo.correio@unicredsys.com.br",NA,NA,"S5",NA,NA,NA,NA
7412987,"COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA - CRESOL ALIANÇA","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"AVENIDA  BRASILIA","1970","CENTRO","PINHALZINHO","SC","89870000","www.cresolcentral.com.br","pinhalzinho@cresolcentral.com.br",NA,NA,"S5",NA,NA,NA,NA
5425526,"COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA - CRESOL DESENVOLVIMENTO","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"RUA 29 DE JULHO  251","","CENTRO","CONCORDIA","SC","89700039","www.cresolcentral.com.br","concordia@cresolcentral.com.br",NA,NA,"S5",NA,NA,NA,NA
3485130,"COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA - CRESOL ENCOSTAS DA SERRA GERAL","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"RUA GERMANO HERMESMEYER  N  170","SALA 1","CENTRO","SANTA ROSA DE LIMA","SC","88763000","www.cresolcentral.com.br","santarosa@cresolcentral.com.br",NA,NA,"S5",NA,NA,NA,NA
5070112,"COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA - CRESOL INOVAÇÃO","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"RUA ARARANGUA  12","","CENTRO","CORONEL MARTINS","SC","89837000","www.cresolcentral.com.br","coronelmartins@cresolcentral.com.br",NA,NA,"S5",NA,NA,NA,NA
8055016,"COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA - CRESOL INTERAÇÃO","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"RUA PREFEITO REBELATTO  111","","CENTRO","XAVANTINA","SC","89780000","www.cresolcentral.com.br","xavantina@cresolcentral.com.br",NA,NA,"S5",NA,NA,NA,NA
5269976,"COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA - CRESOL MAIS","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"AVENIDA GETULIO VARGAS  322","","CENTRO","FORMOSA DO SUL","SC","89859000","www.cresolcentral.com.br","formosadosul@cresolcentral.com.br",NA,NA,"S5",NA,NA,NA,NA
2663426,"COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA - CRESOL NOROESTE","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"AVENIDA PRESIDENTE VARGAS","788","CENTRO","CONSTANTINA","RS","99680000","","constantina@cresolcentral.com.br",NA,NA,"S5",NA,NA,NA,NA
7509426,"COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA - CRESOL XANXERÊ","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"RUA BARÃO DO RIO BRANCO, N- 264","","CENTRO","XANXERE","SC","89820000","www.cresolcentral.com.br","xanxere@cresolcentral.com.br",NA,NA,"S5",NA,NA,NA,NA
2844024,"COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA CRESOL EVOLUÇÃO","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"RUA SETE DE SETEMBRO  954","","CENTRO","DIONISIO CERQUEIRA","SC","89950000","www.cresolcentral.com.br","dionisiocerqueira@cresolcentral.com.br",NA,NA,"S5",NA,NA,NA,NA
7320890,"COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA CRESOL VALE","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"RUA SANTA CATARINA  2 192","","CENTRO","VITOR MEIRELES","SC","89148000","www.cresolcentral.com.br","vitormeireles@cresolcentral.com.br",NA,NA,"S5",NA,NA,NA,NA
4565791,"COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE ARATIBA - CRESOL ARATIBA","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"RUA SANTO GRANZOTTO 146","","CENTRO","ARATIBA","RS","99770000","","aratiba@cresolcentral.com.br",NA,NA,"S5",NA,NA,NA,NA
2904125,"COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE JACUTINGA - CRESOL JACUTINGA","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"AV  LUIZ PESSETTI  110","","CENTRO","JACUTINGA","RS","99730000","","jacutinga@cresolcentral.com.br",NA,NA,"S5",NA,NA,NA,NA
