"cnpj","nome","endereco","complemento","bairro","cep","municipio","uf","pais","ddd","numero","cod_compe_s_dv","x"
"694877","SICOOB PA - DUMONT","RUA ALFREDO CONDEIXA, 129","-","CENTRO","14120-000","DUMONT","SP","Brasil","16","39449410","-",NA
"694877","SICOOB PA - GUARIBA","RUA 9 DE JULHO, 977","-","CENTRO","14840-021","GUARIBA","SP","Brasil","16","32519700","-",NA
"694877","SICOOB PA - I9","AVENIDA PRESIDENTE CASTELO BRANCO, 2525","SALA 300 ANEXO A","PQ INDUSTRI LAGOINHA","14095-000","RIBEIRAO PRETO","SP","Brasil","16","32519700","-",NA
"694877","SICOOB PA - JABOTICABAL","PRA«A DOM JOS… MARCONDES HOMEM DE MELLO, 155","-","CENTRO","14870-515","JABOTICABAL","SP","Brasil","16","32099600","-",NA
"694877","SICOOB PA - LEN«OIS PAULISTA","RUA IGN·CIO ANSELMO, 444","-","CENTRO","18682-040","LENCOIS PAULISTA","SP","Brasil","14","32691400","-",NA
"694877","SICOOB PA - MAT√O","RUA S√O LOUREN«O, 1079","-","VILA MARIANI","15990-200","MATAO","SP","Brasil","16","33837979","-",NA
"694877","SICOOB PA - NOROESTE PTA DIG","PRA«A DOM JOS… MARCONDES HOMEM DE MELO, 155","SALA 2","CENTRO","14870-515","JABOTICABAL","SP","Brasil","-","-","-",NA
"694877","SICOOB PA - PRAD”POLIS","RUA S√O MARTINHO, 653","-","CENTRO","14850-000","PRADOPOLIS","SP","Brasil","16","39819110","-",NA
"694877","SICOOB PA - TAQUARITINGA","RUA DOUTOR PRUDENTE DE MORAIS, 281","-","CENTRO","15900-053","TAQUARITINGA","SP","Brasil","16","32538053","-",NA
"2282709","SICOOB PA - DIGITAL","AV. ANT‘NIO ALBINO, 1671","SALA 2","VILA GARAVELLO","14845-038","GUARIBA","SP","Brasil","-","-","-",NA
"2282709","SICOOB PA - DUMONT","RUA ALFREDO CONDEIXA, 129","-","CENTRO","14120-000","DUMONT","SP","Brasil","16","39449410","-",NA
"2282709","SICOOB PA - GUARIBA","RUA 9 DE JULHO, 977","-","CENTRO","14840-021","GUARIBA","SP","Brasil","16","32519700","-",NA
"2282709","SICOOB PA - I9","AVENIDA PRESIDENTE CASTELO BRANCO, 2525","SALA 300 ANEXO A","PQ INDUSTRI LAGOINHA","14095-000","RIBEIRAO PRETO","SP","Brasil","16","32519700","-",NA
"2282709","SICOOB PA - JABOTICABAL","PRA«A DOM JOS… MARCONDES HOMEM DE MELLO, 155","-","CENTRO","14870-515","JABOTICABAL","SP","Brasil","16","32099600","-",NA
"2282709","SICOOB PA - LEN«OIS PAULISTA","RUA IGN·CIO ANSELMO, 444","-","CENTRO","18682-040","LENCOIS PAULISTA","SP","Brasil","14","32691400","-",NA
"2282709","SICOOB PA - MAT√O","RUA S√O LOUREN«O, 1079","-","VILA MARIANI","15990-200","MATAO","SP","Brasil","16","33837979","-",NA
"2282709","SICOOB PA - NOROESTE PTA DIG","PRA«A DOM JOS… MARCONDES HOMEM DE MELO, 155","SALA 2","CENTRO","14870-515","JABOTICABAL","SP","Brasil","-","-","-",NA
"2282709","SICOOB PA - PRAD”POLIS","RUA S√O MARTINHO, 653","-","CENTRO","14850-000","PRADOPOLIS","SP","Brasil","16","39819110","-",NA
"2282709","SICOOB PA - TAQUARITINGA","RUA DOUTOR PRUDENTE DE MORAIS, 281","-","CENTRO","15900-053","TAQUARITINGA","SP","Brasil","16","32538053","-",NA
"3326437","SICOOB PA - DIGITAL","AV. ANT‘NIO ALBINO, 1671","SALA 2","VILA GARAVELLO","14845-038","GUARIBA","SP","Brasil","-","-","-",NA
"3326437","SICOOB PA - DUMONT","RUA ALFREDO CONDEIXA, 129","-","CENTRO","14120-000","DUMONT","SP","Brasil","16","39449410","-",NA
"3326437","SICOOB PA - GUARIBA","RUA 9 DE JULHO, 977","-","CENTRO","14840-021","GUARIBA","SP","Brasil","16","32519700","-",NA
"3326437","SICOOB PA - I9","AVENIDA PRESIDENTE CASTELO BRANCO, 2525","SALA 300 ANEXO A","PQ INDUSTRI LAGOINHA","14095-000","RIBEIRAO PRETO","SP","Brasil","16","32519700","-",NA
"3326437","SICOOB PA - JABOTICABAL","PRA«A DOM JOS… MARCONDES HOMEM DE MELLO, 155","-","CENTRO","14870-515","JABOTICABAL","SP","Brasil","16","32099600","-",NA
"3326437","SICOOB PA - LEN«OIS PAULISTA","RUA IGN·CIO ANSELMO, 444","-","CENTRO","18682-040","LENCOIS PAULISTA","SP","Brasil","14","32691400","-",NA
"3326437","SICOOB PA - MAT√O","RUA S√O LOUREN«O, 1079","-","VILA MARIANI","15990-200","MATAO","SP","Brasil","16","33837979","-",NA
"3326437","SICOOB PA - NOROESTE PTA DIG","PRA«A DOM JOS… MARCONDES HOMEM DE MELO, 155","SALA 2","CENTRO","14870-515","JABOTICABAL","SP","Brasil","-","-","-",NA
"3326437","SICOOB PA - PRAD”POLIS","RUA S√O MARTINHO, 653","-","CENTRO","14850-000","PRADOPOLIS","SP","Brasil","16","39819110","-",NA
"3326437","SICOOB PA - TAQUARITINGA","RUA DOUTOR PRUDENTE DE MORAIS, 281","-","CENTRO","15900-053","TAQUARITINGA","SP","Brasil","16","32538053","-",NA
"10319386","SICOOB PA - DIGITAL","AV. ANT‘NIO ALBINO, 1671","SALA 2","VILA GARAVELLO","14845-038","GUARIBA","SP","Brasil","-","-","-",NA
"10319386","SICOOB PA - DUMONT","RUA ALFREDO CONDEIXA, 129","-","CENTRO","14120-000","DUMONT","SP","Brasil","16","39449410","-",NA
"10319386","SICOOB PA - GUARIBA","RUA 9 DE JULHO, 977","-","CENTRO","14840-021","GUARIBA","SP","Brasil","16","32519700","-",NA
"10319386","SICOOB PA - I9","AVENIDA PRESIDENTE CASTELO BRANCO, 2525","SALA 300 ANEXO A","PQ INDUSTRI LAGOINHA","14095-000","RIBEIRAO PRETO","SP","Brasil","16","32519700","-",NA
"10319386","SICOOB PA - JABOTICABAL","PRA«A DOM JOS… MARCONDES HOMEM DE MELLO, 155","-","CENTRO","14870-515","JABOTICABAL","SP","Brasil","16","32099600","-",NA
"10319386","SICOOB PA - LEN«OIS PAULISTA","RUA IGN·CIO ANSELMO, 444","-","CENTRO","18682-040","LENCOIS PAULISTA","SP","Brasil","14","32691400","-",NA
"10319386","SICOOB PA - MAT√O","RUA S√O LOUREN«O, 1079","-","VILA MARIANI","15990-200","MATAO","SP","Brasil","16","33837979","-",NA
"10319386","SICOOB PA - NOROESTE PTA DIG","PRA«A DOM JOS… MARCONDES HOMEM DE MELO, 155","SALA 2","CENTRO","14870-515","JABOTICABAL","SP","Brasil","-","-","-",NA
"10319386","SICOOB PA - PRAD”POLIS","RUA S√O MARTINHO, 653","-","CENTRO","14850-000","PRADOPOLIS","SP","Brasil","16","39819110","-",NA
"10319386","SICOOB PA - TAQUARITINGA","RUA DOUTOR PRUDENTE DE MORAIS, 281","-","CENTRO","15900-053","TAQUARITINGA","SP","Brasil","16","32538053","-",NA
"2015588","SICOOB PA - DIGITAL","AV. ANT‘NIO ALBINO, 1671","SALA 2","VILA GARAVELLO","14845-038","GUARIBA","SP","Brasil","-","-","-",NA
"2015588","SICOOB PA - DUMONT","RUA ALFREDO CONDEIXA, 129","-","CENTRO","14120-000","DUMONT","SP","Brasil","16","39449410","-",NA
"2015588","SICOOB PA - GUARIBA","RUA 9 DE JULHO, 977","-","CENTRO","14840-021","GUARIBA","SP","Brasil","16","32519700","-",NA
"2015588","SICOOB PA - I9","AVENIDA PRESIDENTE CASTELO BRANCO, 2525","SALA 300 ANEXO A","PQ INDUSTRI LAGOINHA","14095-000","RIBEIRAO PRETO","SP","Brasil","16","32519700","-",NA
"2015588","SICOOB PA - JABOTICABAL","PRA«A DOM JOS… MARCONDES HOMEM DE MELLO, 155","-","CENTRO","14870-515","JABOTICABAL","SP","Brasil","16","32099600","-",NA
"2015588","SICOOB PA - LEN«OIS PAULISTA","RUA IGN·CIO ANSELMO, 444","-","CENTRO","18682-040","LENCOIS PAULISTA","SP","Brasil","14","32691400","-",NA
"2015588","SICOOB PA - MAT√O","RUA S√O LOUREN«O, 1079","-","VILA MARIANI","15990-200","MATAO","SP","Brasil","16","33837979","-",NA
"2015588","SICOOB PA - NOROESTE PTA DIG","PRA«A DOM JOS… MARCONDES HOMEM DE MELO, 155","SALA 2","CENTRO","14870-515","JABOTICABAL","SP","Brasil","-","-","-",NA
"2015588","SICOOB PA - PRAD”POLIS","RUA S√O MARTINHO, 653","-","CENTRO","14850-000","PRADOPOLIS","SP","Brasil","16","39819110","-",NA
"2015588","SICOOB PA - TAQUARITINGA","RUA DOUTOR PRUDENTE DE MORAIS, 281","-","CENTRO","15900-053","TAQUARITINGA","SP","Brasil","16","32538053","-",NA
"33579731","SICOOB PA - DIGITAL","AV. ANT‘NIO ALBINO, 1671","SALA 2","VILA GARAVELLO","14845-038","GUARIBA","SP","Brasil","-","-","-",NA
"33579731","SICOOB PA - DUMONT","RUA ALFREDO CONDEIXA, 129","-","CENTRO","14120-000","DUMONT","SP","Brasil","16","39449410","-",NA
"33579731","SICOOB PA - GUARIBA","RUA 9 DE JULHO, 977","-","CENTRO","14840-021","GUARIBA","SP","Brasil","16","32519700","-",NA
"33579731","SICOOB PA - I9","AVENIDA PRESIDENTE CASTELO BRANCO, 2525","SALA 300 ANEXO A","PQ INDUSTRI LAGOINHA","14095-000","RIBEIRAO PRETO","SP","Brasil","16","32519700","-",NA
"33579731","SICOOB PA - JABOTICABAL","PRA«A DOM JOS… MARCONDES HOMEM DE MELLO, 155","-","CENTRO","14870-515","JABOTICABAL","SP","Brasil","16","32099600","-",NA
"33579731","SICOOB PA - LEN«OIS PAULISTA","RUA IGN·CIO ANSELMO, 444","-","CENTRO","18682-040","LENCOIS PAULISTA","SP","Brasil","14","32691400","-",NA
"33579731","SICOOB PA - MAT√O","RUA S√O LOUREN«O, 1079","-","VILA MARIANI","15990-200","MATAO","SP","Brasil","16","33837979","-",NA
"33579731","SICOOB PA - NOROESTE PTA DIG","PRA«A DOM JOS… MARCONDES HOMEM DE MELO, 155","SALA 2","CENTRO","14870-515","JABOTICABAL","SP","Brasil","-","-","-",NA
"33579731","SICOOB PA - PRAD”POLIS","RUA S√O MARTINHO, 653","-","CENTRO","14850-000","PRADOPOLIS","SP","Brasil","16","39819110","-",NA
"33579731","SICOOB PA - TAQUARITINGA","RUA DOUTOR PRUDENTE DE MORAIS, 281","-","CENTRO","15900-053","TAQUARITINGA","SP","Brasil","16","32538053","-",NA
"3941182","SICOOB PA - DIGITAL","AV. ANT‘NIO ALBINO, 1671","SALA 2","VILA GARAVELLO","14845-038","GUARIBA","SP","Brasil","-","-","-",NA
"3941182","SICOOB PA - DUMONT","RUA ALFREDO CONDEIXA, 129","-","CENTRO","14120-000","DUMONT","SP","Brasil","16","39449410","-",NA
"3941182","SICOOB PA - GUARIBA","RUA 9 DE JULHO, 977","-","CENTRO","14840-021","GUARIBA","SP","Brasil","16","32519700","-",NA
"3941182","SICOOB PA - I9","AVENIDA PRESIDENTE CASTELO BRANCO, 2525","SALA 300 ANEXO A","PQ INDUSTRI LAGOINHA","14095-000","RIBEIRAO PRETO","SP","Brasil","16","32519700","-",NA
"3941182","SICOOB PA - JABOTICABAL","PRA«A DOM JOS… MARCONDES HOMEM DE MELLO, 155","-","CENTRO","14870-515","JABOTICABAL","SP","Brasil","16","32099600","-",NA
"3941182","SICOOB PA - LEN«OIS PAULISTA","RUA IGN·CIO ANSELMO, 444","-","CENTRO","18682-040","LENCOIS PAULISTA","SP","Brasil","14","32691400","-",NA
"3941182","SICOOB PA - MAT√O","RUA S√O LOUREN«O, 1079","-","VILA MARIANI","15990-200","MATAO","SP","Brasil","16","33837979","-",NA
"3941182","SICOOB PA - NOROESTE PTA DIG","PRA«A DOM JOS… MARCONDES HOMEM DE MELO, 155","SALA 2","CENTRO","14870-515","JABOTICABAL","SP","Brasil","-","-","-",NA
"3941182","SICOOB PA - PRAD”POLIS","RUA S√O MARTINHO, 653","-","CENTRO","14850-000","PRADOPOLIS","SP","Brasil","16","39819110","-",NA
"3941182","SICOOB PA - TAQUARITINGA","RUA DOUTOR PRUDENTE DE MORAIS, 281","-","CENTRO","15900-053","TAQUARITINGA","SP","Brasil","16","32538053","-",NA
"4406371","SICOOB PA - DIGITAL","AV. ANT‘NIO ALBINO, 1671","SALA 2","VILA GARAVELLO","14845-038","GUARIBA","SP","Brasil","-","-","-",NA
"4406371","SICOOB PA - DUMONT","RUA ALFREDO CONDEIXA, 129","-","CENTRO","14120-000","DUMONT","SP","Brasil","16","39449410","-",NA
"4406371","SICOOB PA - GUARIBA","RUA 9 DE JULHO, 977","-","CENTRO","14840-021","GUARIBA","SP","Brasil","16","32519700","-",NA
"4406371","SICOOB PA - I9","AVENIDA PRESIDENTE CASTELO BRANCO, 2525","SALA 300 ANEXO A","PQ INDUSTRI LAGOINHA","14095-000","RIBEIRAO PRETO","SP","Brasil","16","32519700","-",NA
"4406371","SICOOB PA - JABOTICABAL","PRA«A DOM JOS… MARCONDES HOMEM DE MELLO, 155","-","CENTRO","14870-515","JABOTICABAL","SP","Brasil","16","32099600","-",NA
"4406371","SICOOB PA - LEN«OIS PAULISTA","RUA IGN·CIO ANSELMO, 444","-","CENTRO","18682-040","LENCOIS PAULISTA","SP","Brasil","14","32691400","-",NA
"4406371","SICOOB PA - MAT√O","RUA S√O LOUREN«O, 1079","-","VILA MARIANI","15990-200","MATAO","SP","Brasil","16","33837979","-",NA
"4406371","SICOOB PA - NOROESTE PTA DIG","PRA«A DOM JOS… MARCONDES HOMEM DE MELO, 155","SALA 2","CENTRO","14870-515","JABOTICABAL","SP","Brasil","-","-","-",NA
"4406371","SICOOB PA - PRAD”POLIS","RUA S√O MARTINHO, 653","-","CENTRO","14850-000","PRADOPOLIS","SP","Brasil","16","39819110","-",NA
"4406371","SICOOB PA - TAQUARITINGA","RUA DOUTOR PRUDENTE DE MORAIS, 281","-","CENTRO","15900-053","TAQUARITINGA","SP","Brasil","16","32538053","-",NA
"10262276","SICOOB PA - DIGITAL","AV. ANT‘NIO ALBINO, 1671","SALA 2","VILA GARAVELLO","14845-038","GUARIBA","SP","Brasil","-","-","-",NA
"10262276","SICOOB PA - DUMONT","RUA ALFREDO CONDEIXA, 129","-","CENTRO","14120-000","DUMONT","SP","Brasil","16","39449410","-",NA
"10262276","SICOOB PA - GUARIBA","RUA 9 DE JULHO, 977","-","CENTRO","14840-021","GUARIBA","SP","Brasil","16","32519700","-",NA
"10262276","SICOOB PA - I9","AVENIDA PRESIDENTE CASTELO BRANCO, 2525","SALA 300 ANEXO A","PQ INDUSTRI LAGOINHA","14095-000","RIBEIRAO PRETO","SP","Brasil","16","32519700","-",NA
"10262276","SICOOB PA - JABOTICABAL","PRA«A DOM JOS… MARCONDES HOMEM DE MELLO, 155","-","CENTRO","14870-515","JABOTICABAL","SP","Brasil","16","32099600","-",NA
"10262276","SICOOB PA - LEN«OIS PAULISTA","RUA IGN·CIO ANSELMO, 444","-","CENTRO","18682-040","LENCOIS PAULISTA","SP","Brasil","14","32691400","-",NA
"10262276","SICOOB PA - MAT√O","RUA S√O LOUREN«O, 1079","-","VILA MARIANI","15990-200","MATAO","SP","Brasil","16","33837979","-",NA
"10262276","SICOOB PA - NOROESTE PTA DIG","PRA«A DOM JOS… MARCONDES HOMEM DE MELO, 155","SALA 2","CENTRO","14870-515","JABOTICABAL","SP","Brasil","-","-","-",NA
"10262276","SICOOB PA - PRAD”POLIS","RUA S√O MARTINHO, 653","-","CENTRO","14850-000","PRADOPOLIS","SP","Brasil","16","39819110","-",NA
"10262276","SICOOB PA - TAQUARITINGA","RUA DOUTOR PRUDENTE DE MORAIS, 281","-","CENTRO","15900-053","TAQUARITINGA","SP","Brasil","16","32538053","-",NA
"1608685","SICOOB PA - DIGITAL","AV. ANT‘NIO ALBINO, 1671","SALA 2","VILA GARAVELLO","14845-038","GUARIBA","SP","Brasil","-","-","-",NA
"1608685","SICOOB PA - DUMONT","RUA ALFREDO CONDEIXA, 129","-","CENTRO","14120-000","DUMONT","SP","Brasil","16","39449410","-",NA
"1608685","SICOOB PA - GUARIBA","RUA 9 DE JULHO, 977","-","CENTRO","14840-021","GUARIBA","SP","Brasil","16","32519700","-",NA
"1608685","SICOOB PA - I9","AVENIDA PRESIDENTE CASTELO BRANCO, 2525","SALA 300 ANEXO A","PQ INDUSTRI LAGOINHA","14095-000","RIBEIRAO PRETO","SP","Brasil","16","32519700","-",NA
"1608685","SICOOB PA - JABOTICABAL","PRA«A DOM JOS… MARCONDES HOMEM DE MELLO, 155","-","CENTRO","14870-515","JABOTICABAL","SP","Brasil","16","32099600","-",NA
"1608685","SICOOB PA - LEN«OIS PAULISTA","RUA IGN·CIO ANSELMO, 444","-","CENTRO","18682-040","LENCOIS PAULISTA","SP","Brasil","14","32691400","-",NA
"1608685","SICOOB PA - MAT√O","RUA S√O LOUREN«O, 1079","-","VILA MARIANI","15990-200","MATAO","SP","Brasil","16","33837979","-",NA
"1608685","SICOOB PA - NOROESTE PTA DIG","PRA«A DOM JOS… MARCONDES HOMEM DE MELO, 155","SALA 2","CENTRO","14870-515","JABOTICABAL","SP","Brasil","-","-","-",NA
"1608685","SICOOB PA - PRAD”POLIS","RUA S√O MARTINHO, 653","-","CENTRO","14850-000","PRADOPOLIS","SP","Brasil","16","39819110","-",NA
"1608685","SICOOB PA - TAQUARITINGA","RUA DOUTOR PRUDENTE DE MORAIS, 281","-","CENTRO","15900-053","TAQUARITINGA","SP","Brasil","16","32538053","-",NA
"83836114","SICOOB PA - DIGITAL","AV. ANT‘NIO ALBINO, 1671","SALA 2","VILA GARAVELLO","14845-038","GUARIBA","SP","Brasil","-","-","-",NA
"83836114","SICOOB PA - DUMONT","RUA ALFREDO CONDEIXA, 129","-","CENTRO","14120-000","DUMONT","SP","Brasil","16","39449410","-",NA
"83836114","SICOOB PA - GUARIBA","RUA 9 DE JULHO, 977","-","CENTRO","14840-021","GUARIBA","SP","Brasil","16","32519700","-",NA
"83836114","SICOOB PA - I9","AVENIDA PRESIDENTE CASTELO BRANCO, 2525","SALA 300 ANEXO A","PQ INDUSTRI LAGOINHA","14095-000","RIBEIRAO PRETO","SP","Brasil","16","32519700","-",NA
"83836114","SICOOB PA - JABOTICABAL","PRA«A DOM JOS… MARCONDES HOMEM DE MELLO, 155","-","CENTRO","14870-515","JABOTICABAL","SP","Brasil","16","32099600","-",NA
"83836114","SICOOB PA - LEN«OIS PAULISTA","RUA IGN·CIO ANSELMO, 444","-","CENTRO","18682-040","LENCOIS PAULISTA","SP","Brasil","14","32691400","-",NA
"83836114","SICOOB PA - MAT√O","RUA S√O LOUREN«O, 1079","-","VILA MARIANI","15990-200","MATAO","SP","Brasil","16","33837979","-",NA
"83836114","SICOOB PA - NOROESTE PTA DIG","PRA«A DOM JOS… MARCONDES HOMEM DE MELO, 155","SALA 2","CENTRO","14870-515","JABOTICABAL","SP","Brasil","-","-","-",NA
"83836114","SICOOB PA - PRAD”POLIS","RUA S√O MARTINHO, 653","-","CENTRO","14850-000","PRADOPOLIS","SP","Brasil","16","39819110","-",NA
"83836114","SICOOB PA - TAQUARITINGA","RUA DOUTOR PRUDENTE DE MORAIS, 281","-","CENTRO","15900-053","TAQUARITINGA","SP","Brasil","16","32538053","-",NA
"2931668","SICOOB PA - DIGITAL","AV. ANT‘NIO ALBINO, 1671","SALA 2","VILA GARAVELLO","14845-038","GUARIBA","SP","Brasil","-","-","-",NA
"2931668","SICOOB PA - DUMONT","RUA ALFREDO CONDEIXA, 129","-","CENTRO","14120-000","DUMONT","SP","Brasil","16","39449410","-",NA
"2931668","SICOOB PA - GUARIBA","RUA 9 DE JULHO, 977","-","CENTRO","14840-021","GUARIBA","SP","Brasil","16","32519700","-",NA
"2931668","SICOOB PA - I9","AVENIDA PRESIDENTE CASTELO BRANCO, 2525","SALA 300 ANEXO A","PQ INDUSTRI LAGOINHA","14095-000","RIBEIRAO PRETO","SP","Brasil","16","32519700","-",NA
"2931668","SICOOB PA - JABOTICABAL","PRA«A DOM JOS… MARCONDES HOMEM DE MELLO, 155","-","CENTRO","14870-515","JABOTICABAL","SP","Brasil","16","32099600","-",NA
"2931668","SICOOB PA - LEN«OIS PAULISTA","RUA IGN·CIO ANSELMO, 444","-","CENTRO","18682-040","LENCOIS PAULISTA","SP","Brasil","14","32691400","-",NA
"2931668","SICOOB PA - MAT√O","RUA S√O LOUREN«O, 1079","-","VILA MARIANI","15990-200","MATAO","SP","Brasil","16","33837979","-",NA
"2931668","SICOOB PA - NOROESTE PTA DIG","PRA«A DOM JOS… MARCONDES HOMEM DE MELO, 155","SALA 2","CENTRO","14870-515","JABOTICABAL","SP","Brasil","-","-","-",NA
"2931668","SICOOB PA - PRAD”POLIS","RUA S√O MARTINHO, 653","-","CENTRO","14850-000","PRADOPOLIS","SP","Brasil","16","39819110","-",NA
"2931668","SICOOB PA - TAQUARITINGA","RUA DOUTOR PRUDENTE DE MORAIS, 281","-","CENTRO","15900-053","TAQUARITINGA","SP","Brasil","16","32538053","-",NA
"1644264","SICOOB PA - DIGITAL","AV. ANT‘NIO ALBINO, 1671","SALA 2","VILA GARAVELLO","14845-038","GUARIBA","SP","Brasil","-","-","-",NA
"1644264","SICOOB PA - DUMONT","RUA ALFREDO CONDEIXA, 129","-","CENTRO","14120-000","DUMONT","SP","Brasil","16","39449410","-",NA
"1644264","SICOOB PA - GUARIBA","RUA 9 DE JULHO, 977","-","CENTRO","14840-021","GUARIBA","SP","Brasil","16","32519700","-",NA
"1644264","SICOOB PA - I9","AVENIDA PRESIDENTE CASTELO BRANCO, 2525","SALA 300 ANEXO A","PQ INDUSTRI LAGOINHA","14095-000","RIBEIRAO PRETO","SP","Brasil","16","32519700","-",NA
"1644264","SICOOB PA - JABOTICABAL","PRA«A DOM JOS… MARCONDES HOMEM DE MELLO, 155","-","CENTRO","14870-515","JABOTICABAL","SP","Brasil","16","32099600","-",NA
"1644264","SICOOB PA - LEN«OIS PAULISTA","RUA IGN·CIO ANSELMO, 444","-","CENTRO","18682-040","LENCOIS PAULISTA","SP","Brasil","14","32691400","-",NA
"1644264","SICOOB PA - MAT√O","RUA S√O LOUREN«O, 1079","-","VILA MARIANI","15990-200","MATAO","SP","Brasil","16","33837979","-",NA
"1644264","SICOOB PA - NOROESTE PTA DIG","PRA«A DOM JOS… MARCONDES HOMEM DE MELO, 155","SALA 2","CENTRO","14870-515","JABOTICABAL","SP","Brasil","-","-","-",NA
"1644264","SICOOB PA - PRAD”POLIS","RUA S√O MARTINHO, 653","-","CENTRO","14850-000","PRADOPOLIS","SP","Brasil","16","39819110","-",NA
"1644264","SICOOB PA - TAQUARITINGA","RUA DOUTOR PRUDENTE DE MORAIS, 281","-","CENTRO","15900-053","TAQUARITINGA","SP","Brasil","16","32538053","-",NA
"71154876","SICOOB PA - DIGITAL","AV. ANT‘NIO ALBINO, 1671","SALA 2","VILA GARAVELLO","14845-038","GUARIBA","SP","Brasil","-","-","-",NA
"71154876","SICOOB PA - DUMONT","RUA ALFREDO CONDEIXA, 129","-","CENTRO","14120-000","DUMONT","SP","Brasil","16","39449410","-",NA
"71154876","SICOOB PA - GUARIBA","RUA 9 DE JULHO, 977","-","CENTRO","14840-021","GUARIBA","SP","Brasil","16","32519700","-",NA
"71154876","SICOOB PA - I9","AVENIDA PRESIDENTE CASTELO BRANCO, 2525","SALA 300 ANEXO A","PQ INDUSTRI LAGOINHA","14095-000","RIBEIRAO PRETO","SP","Brasil","16","32519700","-",NA
"71154876","SICOOB PA - JABOTICABAL","PRA«A DOM JOS… MARCONDES HOMEM DE MELLO, 155","-","CENTRO","14870-515","JABOTICABAL","SP","Brasil","16","32099600","-",NA
"71154876","SICOOB PA - LEN«OIS PAULISTA","RUA IGN·CIO ANSELMO, 444","-","CENTRO","18682-040","LENCOIS PAULISTA","SP","Brasil","14","32691400","-",NA
"71154876","SICOOB PA - MAT√O","RUA S√O LOUREN«O, 1079","-","VILA MARIANI","15990-200","MATAO","SP","Brasil","16","33837979","-",NA
"71154876","SICOOB PA - NOROESTE PTA DIG","PRA«A DOM JOS… MARCONDES HOMEM DE MELO, 155","SALA 2","CENTRO","14870-515","JABOTICABAL","SP","Brasil","-","-","-",NA
"71154876","SICOOB PA - PRAD”POLIS","RUA S√O MARTINHO, 653","-","CENTRO","14850-000","PRADOPOLIS","SP","Brasil","16","39819110","-",NA
"71154876","SICOOB PA - TAQUARITINGA","RUA DOUTOR PRUDENTE DE MORAIS, 281","-","CENTRO","15900-053","TAQUARITINGA","SP","Brasil","16","32538053","-",NA
"23623636","SICOOB PA - DIGITAL","AV. ANT‘NIO ALBINO, 1671","SALA 2","VILA GARAVELLO","14845-038","GUARIBA","SP","Brasil","-","-","-",NA
"23623636","SICOOB PA - DUMONT","RUA ALFREDO CONDEIXA, 129","-","CENTRO","14120-000","DUMONT","SP","Brasil","16","39449410","-",NA
"23623636","SICOOB PA - GUARIBA","RUA 9 DE JULHO, 977","-","CENTRO","14840-021","GUARIBA","SP","Brasil","16","32519700","-",NA
"23623636","SICOOB PA - I9","AVENIDA PRESIDENTE CASTELO BRANCO, 2525","SALA 300 ANEXO A","PQ INDUSTRI LAGOINHA","14095-000","RIBEIRAO PRETO","SP","Brasil","16","32519700","-",NA
"23623636","SICOOB PA - JABOTICABAL","PRA«A DOM JOS… MARCONDES HOMEM DE MELLO, 155","-","CENTRO","14870-515","JABOTICABAL","SP","Brasil","16","32099600","-",NA
"23623636","SICOOB PA - LEN«OIS PAULISTA","RUA IGN·CIO ANSELMO, 444","-","CENTRO","18682-040","LENCOIS PAULISTA","SP","Brasil","14","32691400","-",NA
"23623636","SICOOB PA - MAT√O","RUA S√O LOUREN«O, 1079","-","VILA MARIANI","15990-200","MATAO","SP","Brasil","16","33837979","-",NA
"23623636","SICOOB PA - NOROESTE PTA DIG","PRA«A DOM JOS… MARCONDES HOMEM DE MELO, 155","SALA 2","CENTRO","14870-515","JABOTICABAL","SP","Brasil","-","-","-",NA
"23623636","SICOOB PA - PRAD”POLIS","RUA S√O MARTINHO, 653","-","CENTRO","14850-000","PRADOPOLIS","SP","Brasil","16","39819110","-",NA
"23623636","SICOOB PA - TAQUARITINGA","RUA DOUTOR PRUDENTE DE MORAIS, 281","-","CENTRO","15900-053","TAQUARITINGA","SP","Brasil","16","32538053","-",NA
